design,profile,batch,posterior_prob,Z_1,Z_2,Z_3,Z_4
Static,163,6,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,163,7,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,163,8,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,163,9,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,163,10,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,0,0.00520833333333333,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,1,1e-4,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,2,0,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,3,6e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,4,4e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,5,2e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,6,5e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,7,1e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,8,2e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,9,0,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,164,10,0,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose all
Static,165,0,0.00520833333333333,No limits,Allow all,5:1 match,Disclose all
Static,165,1,1e-5,No limits,Allow all,5:1 match,Disclose all
Static,165,2,0,No limits,Allow all,5:1 match,Disclose all
Static,165,3,0,No limits,Allow all,5:1 match,Disclose all
Static,165,4,0,No limits,Allow all,5:1 match,Disclose all
Static,165,5,0,No limits,Allow all,5:1 match,Disclose all
Static,165,6,0,No limits,Allow all,5:1 match,Disclose all
Static,165,7,0,No limits,Allow all,5:1 match,Disclose all
Static,165,8,0,No limits,Allow all,5:1 match,Disclose all
Static,165,9,0,No limits,Allow all,5:1 match,Disclose all
Static,165,10,0,No limits,Allow all,5:1 match,Disclose all
Static,166,0,0.00520833333333333,"100,000",Allow all,5:1 match,Disclose all
Static,166,1,2e-5,"100,000",Allow all,5:1 match,Disclose all
Static,166,2,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,3,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,4,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,5,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,6,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,7,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,8,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,9,0,"100,000",Allow all,5:1 match,Disclose all
Static,166,10,0,"100,000",Allow all,5:1 match,Disclose all
Static,167,0,0.00520833333333333,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,1,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,2,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,3,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,4,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,5,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,6,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,7,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,8,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,9,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,167,10,0,"$1,000,000",Allow all,5:1 match,Disclose all
Static,168,0,0.00520833333333333,"$10,000",Allow all,5:1 match,Disclose all
Static,168,1,1.5e-4,"$10,000",Allow all,5:1 match,Disclose all
Static,168,2,1e-5,"$10,000",Allow all,5:1 match,Disclose all
Static,168,3,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,4,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,5,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,6,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,7,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,8,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,9,0,"$10,000",Allow all,5:1 match,Disclose all
Static,168,10,0,"$10,000",Allow all,5:1 match,Disclose all
Static,169,0,0.00520833333333333,No limits,Prohibit all,1:1 match,Disclose all
Static,169,1,9e-5,No limits,Prohibit all,1:1 match,Disclose all
Static,169,2,4e-5,No limits,Prohibit all,1:1 match,Disclose all
Static,169,3,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,4,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,5,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,6,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,7,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,8,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,9,0,No limits,Prohibit all,1:1 match,Disclose all
Static,169,10,0,No limits,Prohibit all,1:1 match,Disclose all
Static,170,0,0.00520833333333333,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,1,0.00538,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,2,0.00367,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,3,6.5e-4,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,4,0.01368,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,5,0.0468,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,6,0.01664,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,7,0.03188,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,8,0.03448,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,9,0.01407,"100,000",Prohibit all,1:1 match,Disclose all
Static,170,10,0.00896,"100,000",Prohibit all,1:1 match,Disclose all
Static,171,0,0.00520833333333333,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,1,0.00185,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,2,0.00437,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,3,0.00241,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,4,0.00922,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,5,0.02435,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,6,0.00663,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,7,0.01253,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,8,0.01157,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,9,0.00609,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,171,10,0.00417,"$1,000,000",Prohibit all,1:1 match,Disclose all
Static,172,0,0.00520833333333333,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,1,0.02398,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,2,0.02123,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,3,0.01444,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,4,0.16722,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,5,0.32272,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,6,0.24321,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,7,0.15015,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,8,0.26997,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,9,0.24233,"$10,000",Prohibit all,1:1 match,Disclose all
Static,172,10,0.16124,"$10,000",Prohibit all,1:1 match,Disclose all
Static,173,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,1,3e-5,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,2,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,3,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,4,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,5,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,6,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,7,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,8,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,9,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,173,10,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,0,0.00520833333333333,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,1,4.8e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,2,7e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,3,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,4,3e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,5,7e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,6,7e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,7,4e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,8,2e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,9,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,174,10,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,0,0.00520833333333333,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,1,1.9e-4,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,2,6e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,3,8e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,4,4e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,5,7e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,6,6e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,7,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,8,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,9,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,175,10,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,0,0.00520833333333333,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,1,0.00261,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,2,3.4e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,3,2.5e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,4,5e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,5,0.00124,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,6,0.00115,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,7,2.4e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,8,1.6e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,9,0,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,176,10,3e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose all
Static,177,0,0.00520833333333333,No limits,Allow all,1:1 match,Disclose all
Static,177,1,3e-5,No limits,Allow all,1:1 match,Disclose all
Static,177,2,0,No limits,Allow all,1:1 match,Disclose all
Static,177,3,0,No limits,Allow all,1:1 match,Disclose all
Static,177,4,0,No limits,Allow all,1:1 match,Disclose all
Static,177,5,0,No limits,Allow all,1:1 match,Disclose all
Static,177,6,0,No limits,Allow all,1:1 match,Disclose all
Static,177,7,0,No limits,Allow all,1:1 match,Disclose all
Static,177,8,0,No limits,Allow all,1:1 match,Disclose all
Static,177,9,0,No limits,Allow all,1:1 match,Disclose all
Static,177,10,0,No limits,Allow all,1:1 match,Disclose all
Static,178,0,0.00520833333333333,"100,000",Allow all,1:1 match,Disclose all
Static,178,1,0.00118,"100,000",Allow all,1:1 match,Disclose all
Static,178,2,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,3,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,4,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,5,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,6,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,7,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,8,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,9,0,"100,000",Allow all,1:1 match,Disclose all
Static,178,10,0,"100,000",Allow all,1:1 match,Disclose all
Static,179,0,0.00520833333333333,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,1,2.9e-4,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,2,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,3,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,4,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,5,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,6,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,7,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,8,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,9,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,179,10,0,"$1,000,000",Allow all,1:1 match,Disclose all
Static,180,0,0.00520833333333333,"$10,000",Allow all,1:1 match,Disclose all
Static,180,1,0.00569,"$10,000",Allow all,1:1 match,Disclose all
Static,180,2,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,3,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,4,2e-5,"$10,000",Allow all,1:1 match,Disclose all
Static,180,5,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,6,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,7,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,8,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,9,0,"$10,000",Allow all,1:1 match,Disclose all
Static,180,10,0,"$10,000",Allow all,1:1 match,Disclose all
Static,181,0,0.00520833333333333,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,1,1.3e-4,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,2,1e-5,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,3,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,4,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,5,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,6,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,7,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,8,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,9,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,181,10,0,No limits,Prohibit all,Maintain status quo,Disclose all
Static,182,0,0.00520833333333333,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,1,0.00422,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,2,7.2e-4,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,3,2.1e-4,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,4,0.00242,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,5,0.00369,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,6,0.00136,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,7,0.01154,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,8,0.00773,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,9,0.00273,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,182,10,0.0023,"100,000",Prohibit all,Maintain status quo,Disclose all
Static,183,0,0.00520833333333333,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,1,0.00135,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,2,7e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,3,0.00113,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,4,0.00146,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,5,0.00167,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,6,4.2e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,7,0.00469,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,8,0.00236,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,9,0.00111,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,183,10,8.7e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose all
Static,184,0,0.00520833333333333,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,1,0.02098,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,2,0.00385,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,3,0.00578,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,4,0.0237,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,5,0.0217,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,6,0.01571,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,7,0.05619,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,8,0.05518,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,9,0.04736,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,184,10,0.03817,"$10,000",Prohibit all,Maintain status quo,Disclose all
Static,185,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,1,1e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,2,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,3,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,4,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,5,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,6,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,7,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,8,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,9,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,185,10,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,186,0,0.00520833333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,186,1,3.8e-4,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,186,2,3e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,186,3,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,186,4,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
Static,186,5,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose all
