design,batch,profile,posterior_prob,Z_1,Z_2,Z_3,Z_4
Static,5,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Static,6,132,3e-5,"$10,000",Allow all,1:1 match,Disclose > $500
Static,7,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Static,8,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Static,9,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Static,10,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Static,0,133,0.005208333333333333,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,1,133,3.6e-4,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,2,133,1e-5,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,3,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,4,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,5,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,6,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,7,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,8,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,9,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,10,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Static,0,134,0.005208333333333333,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,1,134,0.00984,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,2,134,0.00139,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,3,134,7.7e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,4,134,0.00121,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,5,134,7.6e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,6,134,0.00112,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,7,134,0.00525,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,8,134,0.0045,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,9,134,0.00254,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,10,134,0.00256,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Static,0,135,0.005208333333333333,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,1,135,0.00447,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,2,135,0.00163,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,3,135,0.00213,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,4,135,6.7e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,5,135,3.9e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,6,135,3e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,7,135,0.00192,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,8,135,0.00132,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,9,135,9.6e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,10,135,0.00118,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Static,0,136,0.005208333333333333,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,1,136,0.04875,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,2,136,0.01164,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,3,136,0.01484,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,4,136,0.01201,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,5,136,0.0047,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,6,136,0.01196,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,7,136,0.02675,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,8,136,0.03331,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,9,136,0.04369,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,10,136,0.04677,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Static,0,137,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,1,137,7e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,2,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,3,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,4,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,5,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,6,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,7,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,8,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,9,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,10,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,0,138,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,1,138,4.6e-4,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,2,138,2e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,3,138,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,4,138,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,5,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,6,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,7,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,8,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,9,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,10,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,0,139,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,1,139,2.5e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,2,139,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,3,139,7e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,4,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,5,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,6,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,7,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,8,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,9,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,10,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,0,140,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,1,140,0.00282,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,2,140,1.6e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,3,140,1.7e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,4,140,5e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,5,140,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,6,140,7e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,7,140,2e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,8,140,3e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,9,140,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,10,140,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Static,0,141,0.005208333333333333,No limits,Allow all,Maintain status quo,Disclose > $500
Static,1,141,4e-5,No limits,Allow all,Maintain status quo,Disclose > $500
Static,2,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,3,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,4,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,5,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,6,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,7,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,8,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,9,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,10,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Static,0,142,0.005208333333333333,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,1,142,0.00142,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,2,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,3,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,4,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,5,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,6,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,7,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,8,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,9,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,10,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Static,0,143,0.005208333333333333,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,1,143,3.6e-4,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,2,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,3,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,4,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,5,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,6,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,7,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,8,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,9,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,10,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Static,0,144,0.005208333333333333,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,1,144,0.00743,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,2,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,3,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,4,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,5,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,6,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,7,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,8,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,9,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,10,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Static,0,145,0.005208333333333333,No limits,Prohibit all,Prohibit all,Disclose all
Static,1,145,2.6e-4,No limits,Prohibit all,Prohibit all,Disclose all
Static,2,145,8e-5,No limits,Prohibit all,Prohibit all,Disclose all
Static,3,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,4,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,5,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,6,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,7,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,8,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,9,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,10,145,0,No limits,Prohibit all,Prohibit all,Disclose all
Static,0,146,0.005208333333333333,"100,000",Prohibit all,Prohibit all,Disclose all
Static,1,146,0.008,"100,000",Prohibit all,Prohibit all,Disclose all
Static,2,146,0.00929,"100,000",Prohibit all,Prohibit all,Disclose all
Static,3,146,0.00443,"100,000",Prohibit all,Prohibit all,Disclose all
Static,4,146,0.01819,"100,000",Prohibit all,Prohibit all,Disclose all
Static,5,146,0.02832,"100,000",Prohibit all,Prohibit all,Disclose all
Static,6,146,0.00626,"100,000",Prohibit all,Prohibit all,Disclose all
Static,7,146,0.03177,"100,000",Prohibit all,Prohibit all,Disclose all
Static,8,146,0.01125,"100,000",Prohibit all,Prohibit all,Disclose all
Static,9,146,0.00739,"100,000",Prohibit all,Prohibit all,Disclose all
Static,10,146,0.00575,"100,000",Prohibit all,Prohibit all,Disclose all
Static,0,147,0.005208333333333333,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,1,147,0.00344,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,2,147,0.01299,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,3,147,0.01833,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,4,147,0.01351,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,5,147,0.01409,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,6,147,0.00243,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,7,147,0.01375,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,8,147,0.0043,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,9,147,0.00346,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,10,147,0.00317,"$1,000,000",Prohibit all,Prohibit all,Disclose all
Static,0,148,0.005208333333333333,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,1,148,0.03684,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,2,148,0.05603,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,3,148,0.09546,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,4,148,0.20499,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,5,148,0.18093,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,6,148,0.09015,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,7,148,0.16078,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,8,148,0.0865,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,9,148,0.11715,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,10,148,0.09823,"$10,000",Prohibit all,Prohibit all,Disclose all
Static,0,149,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,1,149,6e-5,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,2,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,3,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,4,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,5,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,6,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,7,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,8,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,9,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,10,149,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,0,150,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,1,150,8.3e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,2,150,9e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,3,150,1e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,4,150,2e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,5,150,6e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,6,150,2e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,7,150,4e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,8,150,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,9,150,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,10,150,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,0,151,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,1,151,3e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,2,151,2.1e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,3,151,2e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,4,151,5e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,5,151,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,6,151,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,7,151,4e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,8,151,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,9,151,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,10,151,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,0,152,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,1,152,0.00306,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,2,152,6.1e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,3,152,0.00104,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,4,152,3.9e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,5,152,4.4e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,6,152,2.7e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,7,152,1.7e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,8,152,3e-5,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,9,152,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,10,152,3e-5,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose all
Static,0,153,0.005208333333333333,No limits,Allow all,Prohibit all,Disclose all
Static,1,153,8e-5,No limits,Allow all,Prohibit all,Disclose all
Static,2,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,3,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,4,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,5,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,6,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,7,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,8,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,9,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,10,153,0,No limits,Allow all,Prohibit all,Disclose all
Static,0,154,0.005208333333333333,"100,000",Allow all,Prohibit all,Disclose all
Static,1,154,0.00171,"100,000",Allow all,Prohibit all,Disclose all
Static,2,154,1e-5,"100,000",Allow all,Prohibit all,Disclose all
Static,3,154,0,"100,000",Allow all,Prohibit all,Disclose all
